service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train407,2026-04-15,11980,PENN STATION MARC sb,2026-04-15T09:35:00Z,2026-04-15T09:36:33Z,NA,NA,2026-04-15T10:54:10Z,87.3
marc,11705,Train407,2026-04-15,11958,UNION STATION MARC Washington,NA,NA,2026-04-15T10:36:00Z,2026-04-15T11:03:21Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train409,2026-04-15,11980,PENN STATION MARC sb,2026-04-15T10:20:00Z,2026-04-15T10:25:38Z,NA,NA,2026-04-15T10:54:10Z,87.3
marc,11705,Train409,2026-04-15,11958,UNION STATION MARC Washington,NA,NA,2026-04-15T11:28:00Z,2026-04-15T11:40:49Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train400,2026-04-15,11958,UNION STATION MARC Washington,2026-04-15T09:40:00Z,2026-04-15T10:19:51Z,NA,NA,2026-04-15T10:54:10Z,87.3
marc,11705,Train400,2026-04-15,12002,PENN STATION MARC nb,NA,NA,2026-04-15T10:43:00Z,2026-04-15T11:26:08Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train413,2026-04-15,11980,PENN STATION MARC sb,2026-04-15T10:40:00Z,2026-04-15T10:40:00Z,NA,NA,2026-04-15T10:54:10Z,87.3
marc,11705,Train413,2026-04-15,11958,UNION STATION MARC Washington,NA,NA,2026-04-15T11:43:00Z,2026-04-15T11:45:41Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train511,2026-04-15,11980,PENN STATION MARC sb,2026-04-15T09:53:00Z,2026-04-15T10:20:49Z,2026-04-15T09:52:05Z,2026-04-15T10:00:24Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train511,2026-04-15,11958,UNION STATION MARC Washington,NA,NA,2026-04-15T10:48:00Z,2026-04-15T11:18:52Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train502,2026-04-15,11958,UNION STATION MARC Washington,2026-04-15T10:12:00Z,2026-04-15T10:24:03Z,NA,NA,2026-04-15T10:54:10Z,87.3
marc,11705,Train502,2026-04-15,12002,PENN STATION MARC nb,2026-04-15T11:21:00Z,2026-04-15T11:40:30Z,2026-04-15T11:19:00Z,2026-04-15T11:38:30Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train517,2026-04-15,11980,PENN STATION MARC sb,2026-04-15T11:20:00Z,2026-04-15T11:23:39Z,2026-04-15T11:16:05Z,2026-04-15T11:19:44Z,2026-04-15T10:54:10Z,87.3
marc,11705,Train517,2026-04-15,11958,UNION STATION MARC Washington,NA,NA,2026-04-15T12:19:00Z,2026-04-15T12:22:39Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,66,2026-04-15,BAL,Baltimore Penn Station,2026-04-15T02:51:00Z,2026-04-15T03:18:00Z,2026-04-15T02:49:00Z,2026-04-15T03:16:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,66,2026-04-15,WAS,Washington Union Station,2026-04-15T02:00:00Z,2026-04-15T02:25:00Z,2026-04-15T01:28:00Z,2026-04-15T01:53:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,67,2026-04-15,BAL,Baltimore Penn Station,2026-04-15T10:04:00Z,2026-04-15T10:12:00Z,2026-04-15T10:02:00Z,2026-04-15T10:03:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,67,2026-04-15,WAS,Washington Union Station,2026-04-15T11:20:00Z,2026-04-15T11:04:00Z,2026-04-15T10:54:00Z,2026-04-15T11:04:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,86,2026-04-15,BAL,Baltimore Penn Station,2026-04-15T13:37:00Z,NA,2026-04-15T13:35:00Z,NA,2026-04-15T10:54:10Z,87.3
amtrak,NER,86,2026-04-15,WAS,Washington Union Station,2026-04-15T12:50:00Z,NA,2026-04-15T12:18:00Z,NA,2026-04-15T10:54:10Z,87.3
amtrak,NER,95,2026-04-15,BAL,Baltimore Penn Station,2026-04-15T17:27:00Z,2026-04-15T17:18:00Z,2026-04-15T17:18:00Z,2026-04-15T17:18:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,95,2026-04-15,WAS,Washington Union Station,2026-04-15T18:35:00Z,2026-04-15T18:06:00Z,2026-04-15T18:05:00Z,2026-04-15T18:06:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,111,2026-04-15,BAL,Baltimore Penn Station,2026-04-15T11:40:00Z,2026-04-15T11:48:00Z,2026-04-15T11:38:00Z,2026-04-15T11:48:00Z,2026-04-15T10:54:10Z,87.3
amtrak,NER,111,2026-04-15,WAS,Washington Union Station,2026-04-15T12:26:00Z,2026-04-15T12:33:00Z,2026-04-15T12:26:00Z,2026-04-15T12:33:00Z,2026-04-15T10:54:10Z,87.3
