service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train415,2026-05-15,11980,PENN STATION MARC sb,2026-05-15T11:00:00Z,2026-05-15T11:00:04Z,NA,NA,2026-05-15T11:52:29Z,69.2
marc,11705,Train415,2026-05-15,11958,UNION STATION MARC Washington,NA,NA,2026-05-15T12:02:00Z,2026-05-15T12:07:45Z,2026-05-15T11:52:29Z,69.2
marc,11705,Train419,2026-05-15,11958,UNION STATION MARC Washington,NA,NA,2026-05-15T12:53:00Z,2026-05-15T12:53:00Z,2026-05-15T11:52:29Z,69.2
marc,11705,Train410,2026-05-15,11958,UNION STATION MARC Washington,2026-05-15T11:15:00Z,2026-05-15T11:17:02Z,NA,NA,2026-05-15T11:52:29Z,69.2
marc,11705,Train410,2026-05-15,12002,PENN STATION MARC nb,NA,NA,2026-05-15T12:17:00Z,2026-05-15T12:24:09Z,2026-05-15T11:52:29Z,69.2
marc,11705,Train502,2026-05-15,11958,UNION STATION MARC Washington,2026-05-15T10:12:00Z,2026-05-15T10:16:55Z,NA,NA,2026-05-15T11:52:29Z,69.2
marc,11705,Train502,2026-05-15,12002,PENN STATION MARC nb,2026-05-15T11:21:00Z,2026-05-15T11:23:45Z,2026-05-15T11:19:00Z,2026-05-15T11:15:53Z,2026-05-15T11:52:29Z,69.2
marc,11705,Train517,2026-05-15,11980,PENN STATION MARC sb,2026-05-15T11:20:00Z,2026-05-15T11:24:55Z,2026-05-15T11:16:05Z,2026-05-15T11:23:52Z,2026-05-15T11:52:29Z,69.2
marc,11705,Train517,2026-05-15,11958,UNION STATION MARC Washington,NA,NA,2026-05-15T12:19:00Z,2026-05-15T12:23:24Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,66,2026-05-15,BAL,Baltimore Penn Station,2026-05-15T02:51:00Z,2026-05-15T02:52:00Z,2026-05-15T02:49:00Z,2026-05-15T02:49:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,66,2026-05-15,WAS,Washington Union Station,2026-05-15T02:00:00Z,2026-05-15T02:03:00Z,2026-05-15T01:28:00Z,2026-05-15T01:32:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,67,2026-05-15,BAL,Baltimore Penn Station,2026-05-15T10:04:00Z,2026-05-15T10:13:00Z,2026-05-15T10:02:00Z,2026-05-15T10:11:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,67,2026-05-15,WAS,Washington Union Station,2026-05-15T11:20:00Z,2026-05-15T11:20:00Z,2026-05-15T10:54:00Z,2026-05-15T10:53:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,86,2026-05-15,BAL,Baltimore Penn Station,2026-05-15T13:33:00Z,2026-05-15T13:31:00Z,2026-05-15T13:31:00Z,2026-05-15T13:31:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,86,2026-05-15,WAS,Washington Union Station,2026-05-15T12:50:00Z,2026-05-15T12:13:00Z,2026-05-15T12:18:00Z,2026-05-15T12:13:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,95,2026-05-15,BAL,Baltimore Penn Station,2026-05-15T17:27:00Z,2026-05-15T17:18:00Z,2026-05-15T17:18:00Z,2026-05-15T17:18:00Z,2026-05-15T11:52:29Z,69.2
amtrak,NER,95,2026-05-15,WAS,Washington Union Station,2026-05-15T18:35:00Z,2026-05-15T18:06:00Z,2026-05-15T18:05:00Z,2026-05-15T18:06:00Z,2026-05-15T11:52:29Z,69.2
