service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train412,2026-09-10,11958,UNION STATION MARC Washington,2026-09-10T13:00:00Z,2026-09-10T13:02:52Z,NA,NA,2026-09-10T13:58:08Z,64.7
marc,11705,Train412,2026-09-10,12002,PENN STATION MARC nb,NA,NA,2026-09-10T13:56:00Z,2026-09-10T14:00:54Z,2026-09-10T13:58:08Z,64.7
marc,11705,Train423,2026-09-10,11980,PENN STATION MARC sb,2026-09-10T13:00:00Z,2026-09-10T13:00:00Z,NA,NA,2026-09-10T13:58:08Z,64.7
marc,11705,Train423,2026-09-10,11958,UNION STATION MARC Washington,NA,NA,2026-09-10T14:03:00Z,2026-09-10T14:04:30Z,2026-09-10T13:58:08Z,64.7
marc,11705,Train414,2026-09-10,11958,UNION STATION MARC Washington,2026-09-10T13:45:00Z,2026-09-10T13:45:49Z,NA,NA,2026-09-10T13:58:08Z,64.7
marc,11705,Train414,2026-09-10,12002,PENN STATION MARC nb,NA,NA,2026-09-10T14:43:00Z,2026-09-10T14:43:52Z,2026-09-10T13:58:08Z,64.7
marc,11705,Train525,2026-09-10,11980,PENN STATION MARC sb,2026-09-10T13:30:00Z,2026-09-10T13:39:48Z,2026-09-10T13:28:00Z,2026-09-10T13:38:51Z,2026-09-10T13:58:08Z,64.7
marc,11705,Train525,2026-09-10,11958,UNION STATION MARC Washington,NA,NA,2026-09-10T14:28:00Z,2026-09-10T14:38:44Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,66,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T03:01:00Z,2026-09-10T03:01:00Z,2026-09-10T02:49:00Z,2026-09-10T02:50:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,66,2026-09-10,WAS,Washington Union Station,2026-09-10T02:00:00Z,2026-09-10T02:02:00Z,2026-09-10T01:28:00Z,2026-09-10T01:31:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,67,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T10:04:00Z,2026-09-10T10:07:00Z,2026-09-10T10:02:00Z,2026-09-10T10:05:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,67,2026-09-10,WAS,Washington Union Station,2026-09-10T11:20:00Z,2026-09-10T11:20:00Z,2026-09-10T10:54:00Z,2026-09-10T10:55:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,85,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T21:56:00Z,2026-09-10T21:56:00Z,2026-09-10T21:53:00Z,2026-09-10T21:53:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,85,2026-09-10,WAS,Washington Union Station,2026-09-10T22:45:00Z,2026-09-10T22:45:00Z,2026-09-10T22:45:00Z,2026-09-10T22:34:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,86,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T13:32:00Z,2026-09-10T13:41:00Z,2026-09-10T13:30:00Z,2026-09-10T13:37:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,86,2026-09-10,WAS,Washington Union Station,2026-09-10T12:55:00Z,2026-09-10T13:00:00Z,2026-09-10T12:18:00Z,2026-09-10T12:40:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,93,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T20:47:00Z,2026-09-10T20:45:00Z,2026-09-10T20:45:00Z,2026-09-10T20:45:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,93,2026-09-10,WAS,Washington Union Station,2026-09-10T21:55:00Z,2026-09-10T21:33:00Z,2026-09-10T21:33:00Z,2026-09-10T21:33:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,94,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T18:43:00Z,2026-09-10T18:41:00Z,2026-09-10T18:41:00Z,2026-09-10T18:41:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,94,2026-09-10,WAS,Washington Union Station,2026-09-10T18:00:00Z,2026-09-10T17:23:00Z,2026-09-10T17:23:00Z,2026-09-10T17:23:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,95,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T17:27:00Z,2026-09-10T17:22:00Z,2026-09-10T17:22:00Z,2026-09-10T17:22:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,95,2026-09-10,WAS,Washington Union Station,2026-09-10T18:35:00Z,2026-09-10T18:06:00Z,2026-09-10T18:05:00Z,2026-09-10T18:06:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,112,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T12:22:00Z,2026-09-10T12:22:00Z,2026-09-10T12:20:00Z,2026-09-10T12:19:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,112,2026-09-10,WAS,Washington Union Station,2026-09-10T11:40:00Z,NA,2026-09-10T11:40:00Z,NA,2026-09-10T13:58:08Z,64.7
amtrak,NER,113,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T13:15:00Z,2026-09-10T13:21:00Z,2026-09-10T13:13:00Z,2026-09-10T13:18:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,113,2026-09-10,WAS,Washington Union Station,2026-09-10T14:01:00Z,2026-09-10T14:01:00Z,2026-09-10T14:01:00Z,2026-09-10T14:01:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,125,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T18:34:00Z,2026-09-10T18:31:00Z,2026-09-10T18:31:00Z,2026-09-10T18:31:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,125,2026-09-10,WAS,Washington Union Station,2026-09-10T19:50:00Z,2026-09-10T19:17:00Z,2026-09-10T19:17:00Z,2026-09-10T19:17:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,130,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T11:05:00Z,2026-09-10T11:05:00Z,2026-09-10T11:03:00Z,2026-09-10T10:56:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,130,2026-09-10,WAS,Washington Union Station,2026-09-10T10:20:00Z,2026-09-10T10:20:00Z,2026-09-10T10:20:00Z,2026-09-10T10:20:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,141,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T15:06:00Z,2026-09-10T15:00:00Z,2026-09-10T15:04:00Z,2026-09-10T15:00:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,141,2026-09-10,WAS,Washington Union Station,2026-09-10T15:47:00Z,2026-09-10T15:46:00Z,2026-09-10T15:47:00Z,2026-09-10T15:46:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,151,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T10:16:00Z,2026-09-10T10:22:00Z,2026-09-10T10:14:00Z,2026-09-10T10:20:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,151,2026-09-10,WAS,Washington Union Station,2026-09-10T11:30:00Z,2026-09-10T11:44:00Z,2026-09-10T10:58:00Z,2026-09-10T10:57:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,170,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T09:44:00Z,2026-09-10T09:44:00Z,2026-09-10T09:42:00Z,2026-09-10T09:42:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,170,2026-09-10,WAS,Washington Union Station,2026-09-10T09:05:00Z,2026-09-10T09:05:00Z,2026-09-10T09:05:00Z,2026-09-10T09:05:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,171,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T19:36:00Z,2026-09-10T19:33:00Z,2026-09-10T19:33:00Z,2026-09-10T19:33:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,171,2026-09-10,WAS,Washington Union Station,2026-09-10T21:00:00Z,2026-09-10T20:28:00Z,2026-09-10T20:28:00Z,2026-09-10T20:28:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,172,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T11:50:00Z,2026-09-10T11:50:00Z,2026-09-10T11:48:00Z,2026-09-10T11:48:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,172,2026-09-10,WAS,Washington Union Station,2026-09-10T11:06:00Z,2026-09-10T11:06:00Z,2026-09-10T11:06:00Z,2026-09-10T11:06:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,174,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T15:18:00Z,2026-09-10T15:18:00Z,2026-09-10T15:16:00Z,2026-09-10T15:16:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,174,2026-09-10,WAS,Washington Union Station,2026-09-10T14:35:00Z,2026-09-10T14:35:00Z,2026-09-10T14:35:00Z,2026-09-10T14:16:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,178,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T20:39:00Z,2026-09-10T20:37:00Z,2026-09-10T20:37:00Z,2026-09-10T20:37:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,178,2026-09-10,WAS,Washington Union Station,2026-09-10T19:56:00Z,2026-09-10T18:55:00Z,2026-09-10T18:55:00Z,2026-09-10T18:55:00Z,2026-09-10T13:58:08Z,64.7
amtrak,NER,182,2026-09-10,BAL,Baltimore Penn Station,2026-09-10T14:13:00Z,2026-09-10T14:13:00Z,2026-09-10T14:11:00Z,2026-09-10T14:13:00Z,2026-09-10T13:58:08Z,64.7
