service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train400,2026-08-17,11958,UNION STATION MARC Washington,2026-08-17T09:40:00Z,2026-08-17T09:41:02Z,NA,NA,2026-08-17T10:21:50Z,65.3
marc,11705,Train400,2026-08-17,12002,PENN STATION MARC nb,NA,NA,2026-08-17T10:43:00Z,2026-08-17T10:46:52Z,2026-08-17T10:21:50Z,65.3
marc,11705,Train407,2026-08-17,11980,PENN STATION MARC sb,2026-08-17T09:35:00Z,2026-08-17T09:35:00Z,NA,NA,2026-08-17T10:21:50Z,65.3
marc,11705,Train407,2026-08-17,11958,UNION STATION MARC Washington,NA,NA,2026-08-17T10:36:00Z,2026-08-17T10:38:52Z,2026-08-17T10:21:50Z,65.3
marc,11705,Train409,2026-08-17,11958,UNION STATION MARC Washington,NA,NA,2026-08-17T11:28:00Z,2026-08-17T11:28:00Z,2026-08-17T10:21:50Z,65.3
marc,11705,Train511,2026-08-17,11980,PENN STATION MARC sb,2026-08-17T09:53:00Z,2026-08-17T09:54:50Z,2026-08-17T09:51:36Z,2026-08-17T09:54:35Z,2026-08-17T10:21:50Z,65.3
marc,11705,Train511,2026-08-17,11958,UNION STATION MARC Washington,NA,NA,2026-08-17T10:48:00Z,2026-08-17T10:48:05Z,2026-08-17T10:21:50Z,65.3
marc,11705,Train502,2026-08-17,11958,UNION STATION MARC Washington,2026-08-17T10:12:00Z,2026-08-17T10:13:06Z,NA,NA,2026-08-17T10:21:50Z,65.3
marc,11705,Train502,2026-08-17,12002,PENN STATION MARC nb,2026-08-17T11:26:00Z,2026-08-17T11:26:00Z,2026-08-17T11:24:00Z,2026-08-17T11:24:00Z,2026-08-17T10:21:50Z,65.3
amtrak,NER,66,2026-08-17,BAL,Baltimore Penn Station,2026-08-17T03:01:00Z,2026-08-17T03:11:00Z,2026-08-17T02:49:00Z,2026-08-17T03:07:00Z,2026-08-17T10:21:50Z,65.3
