service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train404,2026-04-06,11958,UNION STATION MARC Washington,2026-04-06T10:40:00Z,2026-04-06T10:41:16Z,NA,NA,2026-04-06T10:48:08Z,70.9
marc,11705,Train404,2026-04-06,12002,PENN STATION MARC nb,NA,NA,2026-04-06T11:36:00Z,2026-04-06T11:36:00Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train409,2026-04-06,11980,PENN STATION MARC sb,2026-04-06T10:20:00Z,2026-04-06T10:20:00Z,NA,NA,2026-04-06T10:48:08Z,70.9
marc,11705,Train409,2026-04-06,11958,UNION STATION MARC Washington,NA,NA,2026-04-06T11:28:00Z,2026-04-06T11:28:21Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train413,2026-04-06,11980,PENN STATION MARC sb,2026-04-06T10:40:00Z,2026-04-06T10:40:00Z,NA,NA,2026-04-06T10:48:08Z,70.9
marc,11705,Train413,2026-04-06,11958,UNION STATION MARC Washington,NA,NA,2026-04-06T11:43:00Z,2026-04-06T11:45:51Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train502,2026-04-06,11958,UNION STATION MARC Washington,2026-04-06T10:12:00Z,2026-04-06T10:14:03Z,NA,NA,2026-04-06T10:48:08Z,70.9
marc,11705,Train502,2026-04-06,12002,PENN STATION MARC nb,2026-04-06T11:21:00Z,2026-04-06T11:24:00Z,2026-04-06T11:19:00Z,2026-04-06T11:22:00Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train511,2026-04-06,11980,PENN STATION MARC sb,2026-04-06T09:53:00Z,2026-04-06T09:53:24Z,2026-04-06T09:52:05Z,2026-04-06T09:53:00Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train511,2026-04-06,11958,UNION STATION MARC Washington,NA,NA,2026-04-06T10:48:00Z,2026-04-06T10:50:14Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train517,2026-04-06,11980,PENN STATION MARC sb,2026-04-06T11:20:00Z,2026-04-06T11:26:16Z,2026-04-06T11:16:05Z,2026-04-06T11:22:21Z,2026-04-06T10:48:08Z,70.9
marc,11705,Train517,2026-04-06,11958,UNION STATION MARC Washington,NA,NA,2026-04-06T12:19:00Z,2026-04-06T12:25:16Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,66,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T02:51:00Z,2026-04-06T02:51:00Z,2026-04-06T02:49:00Z,2026-04-06T02:48:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,66,2026-04-06,WAS,Washington Union Station,2026-04-06T02:00:00Z,2026-04-06T02:00:00Z,2026-04-06T01:28:00Z,2026-04-06T01:34:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,67,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T10:04:00Z,2026-04-06T10:04:00Z,2026-04-06T10:02:00Z,2026-04-06T09:56:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,67,2026-04-06,WAS,Washington Union Station,2026-04-06T11:20:00Z,2026-04-06T10:51:00Z,2026-04-06T10:54:00Z,2026-04-06T10:51:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,86,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T13:37:00Z,2026-04-06T13:35:00Z,2026-04-06T13:35:00Z,2026-04-06T13:35:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,86,2026-04-06,WAS,Washington Union Station,2026-04-06T12:50:00Z,2026-04-06T12:18:00Z,2026-04-06T12:18:00Z,2026-04-06T12:18:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,95,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T17:27:00Z,2026-04-06T17:18:00Z,2026-04-06T17:18:00Z,2026-04-06T17:18:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,95,2026-04-06,WAS,Washington Union Station,2026-04-06T18:35:00Z,2026-04-06T18:06:00Z,2026-04-06T18:05:00Z,2026-04-06T18:06:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,111,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T11:40:00Z,2026-04-06T11:38:00Z,2026-04-06T11:38:00Z,2026-04-06T11:38:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,111,2026-04-06,WAS,Washington Union Station,2026-04-06T12:26:00Z,2026-04-06T12:23:00Z,2026-04-06T12:26:00Z,2026-04-06T12:23:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,113,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T13:09:00Z,NA,2026-04-06T13:07:00Z,NA,2026-04-06T10:48:08Z,70.9
amtrak,NER,113,2026-04-06,WAS,Washington Union Station,2026-04-06T13:55:00Z,NA,2026-04-06T13:55:00Z,NA,2026-04-06T10:48:08Z,70.9
amtrak,NER,130,2026-04-06,BAL,Baltimore Penn Station,2026-04-06T11:18:00Z,2026-04-06T11:16:00Z,2026-04-06T11:16:00Z,2026-04-06T11:16:00Z,2026-04-06T10:48:08Z,70.9
amtrak,NER,130,2026-04-06,WAS,Washington Union Station,2026-04-06T10:30:00Z,2026-04-06T10:30:00Z,2026-04-06T10:30:00Z,2026-04-06T10:30:00Z,2026-04-06T10:48:08Z,70.9
