service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
amtrak,NER,125,2026-03-25,WAS,Washington Union Station,2026-03-25T19:50:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,130,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:18:00Z,2026-03-25T11:23:00Z,2026-03-25T11:16:00Z,2026-03-25T11:20:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,130,2026-03-25,WAS,Washington Union Station,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,141,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T15:00:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,141,2026-03-25,WAS,Washington Union Station,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,151,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:10:00Z,2026-03-25T10:12:00Z,2026-03-25T10:08:00Z,2026-03-25T10:10:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,151,2026-03-25,WAS,Washington Union Station,2026-03-25T11:30:00Z,2026-03-25T11:36:00Z,2026-03-25T10:58:00Z,2026-03-25T11:12:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,170,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T09:44:00Z,2026-03-25T09:46:00Z,2026-03-25T09:42:00Z,2026-03-25T09:44:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,170,2026-03-25,WAS,Washington Union Station,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,172,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:54:00Z,2026-03-25T11:52:00Z,2026-03-25T11:52:00Z,2026-03-25T11:52:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,172,2026-03-25,WAS,Washington Union Station,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,181,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T12:22:00Z,2026-03-25T12:19:00Z,2026-03-25T12:19:00Z,2026-03-25T12:19:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,181,2026-03-25,WAS,Washington Union Station,2026-03-25T13:02:00Z,2026-03-25T12:55:00Z,2026-03-25T13:02:00Z,2026-03-25T12:55:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,183,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T14:20:00Z,2026-03-25T14:17:00Z,2026-03-25T14:17:00Z,2026-03-25T14:17:00Z,2026-03-25T11:28:01Z,88.6
amtrak,NER,183,2026-03-25,WAS,Washington Union Station,2026-03-25T15:04:00Z,2026-03-25T15:00:00Z,2026-03-25T15:04:00Z,2026-03-25T15:00:00Z,2026-03-25T11:28:01Z,88.6
marc,11705,Train404,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T10:40:00Z,2026-03-25T10:41:15Z,NA,NA,2026-03-25T11:31:03Z,87.2
marc,11705,Train404,2026-03-25,12002,PENN STATION MARC nb,NA,NA,2026-03-25T11:36:00Z,2026-03-25T11:28:30Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train408,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T11:00:00Z,2026-03-25T11:02:15Z,NA,NA,2026-03-25T11:31:03Z,87.2
marc,11705,Train408,2026-03-25,12002,PENN STATION MARC nb,NA,NA,2026-03-25T11:44:00Z,2026-03-25T11:36:49Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train415,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:00:00Z,2026-03-25T11:09:03Z,NA,NA,2026-03-25T11:31:03Z,87.2
marc,11705,Train415,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:02:00Z,2026-03-25T12:14:25Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train517,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:20:00Z,2026-03-25T11:18:51Z,2026-03-25T11:16:05Z,2026-03-25T11:15:19Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train517,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:19:00Z,2026-03-25T12:19:17Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train502,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T10:12:00Z,2026-03-25T10:13:32Z,NA,NA,2026-03-25T11:31:03Z,87.2
marc,11705,Train502,2026-03-25,12002,PENN STATION MARC nb,2026-03-25T11:21:00Z,2026-03-25T11:24:31Z,2026-03-25T11:19:00Z,2026-03-25T11:15:37Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train410,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T11:15:00Z,2026-03-25T11:16:13Z,NA,NA,2026-03-25T11:31:03Z,87.2
marc,11705,Train410,2026-03-25,12002,PENN STATION MARC nb,NA,NA,2026-03-25T12:17:00Z,2026-03-25T12:19:08Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,66,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T02:51:00Z,2026-03-25T03:33:00Z,2026-03-25T02:49:00Z,2026-03-25T03:31:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,66,2026-03-25,WAS,Washington Union Station,2026-03-25T02:00:00Z,2026-03-25T02:53:00Z,2026-03-25T02:00:00Z,2026-03-25T02:53:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,67,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:04:00Z,2026-03-25T10:05:00Z,2026-03-25T10:02:00Z,2026-03-25T09:56:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,67,2026-03-25,WAS,Washington Union Station,2026-03-25T11:20:00Z,2026-03-25T11:20:00Z,2026-03-25T10:54:00Z,2026-03-25T10:58:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,86,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T13:37:00Z,2026-03-25T13:35:00Z,2026-03-25T13:35:00Z,2026-03-25T13:35:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,86,2026-03-25,WAS,Washington Union Station,2026-03-25T12:50:00Z,2026-03-25T12:18:00Z,2026-03-25T12:18:00Z,2026-03-25T12:18:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,95,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T17:23:00Z,2026-03-25T17:14:00Z,2026-03-25T17:14:00Z,2026-03-25T17:14:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,95,2026-03-25,WAS,Washington Union Station,2026-03-25T18:35:00Z,2026-03-25T18:05:00Z,2026-03-25T18:05:00Z,2026-03-25T18:05:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,111,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:36:00Z,2026-03-25T11:28:00Z,2026-03-25T11:34:00Z,2026-03-25T11:28:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,111,2026-03-25,WAS,Washington Union Station,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,112,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T12:27:00Z,2026-03-25T12:25:00Z,2026-03-25T12:25:00Z,2026-03-25T12:25:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,112,2026-03-25,WAS,Washington Union Station,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,113,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T13:07:00Z,NA,2026-03-25T13:05:00Z,NA,2026-03-25T11:31:03Z,87.2
amtrak,NER,113,2026-03-25,WAS,Washington Union Station,2026-03-25T13:53:00Z,NA,2026-03-25T13:53:00Z,NA,2026-03-25T11:31:03Z,87.2
amtrak,NER,125,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T18:21:00Z,2026-03-25T18:18:00Z,2026-03-25T18:17:00Z,2026-03-25T18:18:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,125,2026-03-25,WAS,Washington Union Station,2026-03-25T19:50:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,130,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:18:00Z,2026-03-25T11:23:00Z,2026-03-25T11:16:00Z,2026-03-25T11:20:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,130,2026-03-25,WAS,Washington Union Station,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,141,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T15:00:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,141,2026-03-25,WAS,Washington Union Station,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,151,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:10:00Z,2026-03-25T10:12:00Z,2026-03-25T10:08:00Z,2026-03-25T10:10:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,151,2026-03-25,WAS,Washington Union Station,2026-03-25T11:30:00Z,2026-03-25T11:36:00Z,2026-03-25T10:58:00Z,2026-03-25T11:12:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,170,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T09:44:00Z,2026-03-25T09:46:00Z,2026-03-25T09:42:00Z,2026-03-25T09:44:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,170,2026-03-25,WAS,Washington Union Station,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,172,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:54:00Z,2026-03-25T11:52:00Z,2026-03-25T11:52:00Z,2026-03-25T11:52:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,172,2026-03-25,WAS,Washington Union Station,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,181,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T12:22:00Z,2026-03-25T12:19:00Z,2026-03-25T12:19:00Z,2026-03-25T12:19:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,181,2026-03-25,WAS,Washington Union Station,2026-03-25T13:02:00Z,2026-03-25T12:55:00Z,2026-03-25T13:02:00Z,2026-03-25T12:55:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,183,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T14:20:00Z,2026-03-25T14:17:00Z,2026-03-25T14:17:00Z,2026-03-25T14:17:00Z,2026-03-25T11:31:03Z,87.2
amtrak,NER,183,2026-03-25,WAS,Washington Union Station,2026-03-25T15:04:00Z,2026-03-25T15:00:00Z,2026-03-25T15:04:00Z,2026-03-25T15:00:00Z,2026-03-25T11:31:03Z,87.2
marc,11705,Train408,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T11:00:00Z,2026-03-25T11:02:15Z,NA,NA,2026-03-25T11:34:04Z,87
marc,11705,Train408,2026-03-25,12002,PENN STATION MARC nb,NA,NA,2026-03-25T11:44:00Z,2026-03-25T11:38:02Z,2026-03-25T11:34:04Z,87
marc,11705,Train415,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:00:00Z,2026-03-25T11:09:03Z,NA,NA,2026-03-25T11:34:04Z,87
marc,11705,Train415,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:02:00Z,2026-03-25T12:14:25Z,2026-03-25T11:34:04Z,87
marc,11705,Train517,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:20:00Z,2026-03-25T11:18:51Z,2026-03-25T11:16:05Z,2026-03-25T11:15:19Z,2026-03-25T11:34:04Z,87
marc,11705,Train517,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:19:00Z,2026-03-25T12:21:20Z,2026-03-25T11:34:04Z,87
marc,11705,Train502,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T10:12:00Z,2026-03-25T10:13:32Z,NA,NA,2026-03-25T11:34:04Z,87
marc,11705,Train502,2026-03-25,12002,PENN STATION MARC nb,2026-03-25T11:21:00Z,2026-03-25T11:24:31Z,2026-03-25T11:19:00Z,2026-03-25T11:15:37Z,2026-03-25T11:34:04Z,87
marc,11705,Train410,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T11:15:00Z,2026-03-25T11:16:13Z,NA,NA,2026-03-25T11:34:04Z,87
marc,11705,Train410,2026-03-25,12002,PENN STATION MARC nb,NA,NA,2026-03-25T12:17:00Z,2026-03-25T12:19:49Z,2026-03-25T11:34:04Z,87
amtrak,NER,66,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T02:51:00Z,2026-03-25T03:33:00Z,2026-03-25T02:49:00Z,2026-03-25T03:31:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,66,2026-03-25,WAS,Washington Union Station,2026-03-25T02:00:00Z,2026-03-25T02:53:00Z,2026-03-25T02:00:00Z,2026-03-25T02:53:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,67,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:04:00Z,2026-03-25T10:05:00Z,2026-03-25T10:02:00Z,2026-03-25T09:56:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,67,2026-03-25,WAS,Washington Union Station,2026-03-25T11:20:00Z,2026-03-25T11:27:00Z,2026-03-25T10:54:00Z,2026-03-25T10:58:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,86,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T13:37:00Z,2026-03-25T13:35:00Z,2026-03-25T13:35:00Z,2026-03-25T13:35:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,86,2026-03-25,WAS,Washington Union Station,2026-03-25T12:50:00Z,2026-03-25T12:18:00Z,2026-03-25T12:18:00Z,2026-03-25T12:18:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,95,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T17:23:00Z,2026-03-25T17:14:00Z,2026-03-25T17:14:00Z,2026-03-25T17:14:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,95,2026-03-25,WAS,Washington Union Station,2026-03-25T18:35:00Z,2026-03-25T18:05:00Z,2026-03-25T18:05:00Z,2026-03-25T18:05:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,111,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:36:00Z,2026-03-25T11:36:00Z,2026-03-25T11:34:00Z,2026-03-25T11:28:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,111,2026-03-25,WAS,Washington Union Station,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,112,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T12:27:00Z,2026-03-25T12:25:00Z,2026-03-25T12:25:00Z,2026-03-25T12:25:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,112,2026-03-25,WAS,Washington Union Station,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,113,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T13:07:00Z,NA,2026-03-25T13:05:00Z,NA,2026-03-25T11:34:04Z,87
amtrak,NER,113,2026-03-25,WAS,Washington Union Station,2026-03-25T13:53:00Z,NA,2026-03-25T13:53:00Z,NA,2026-03-25T11:34:04Z,87
amtrak,NER,125,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T18:21:00Z,2026-03-25T18:18:00Z,2026-03-25T18:17:00Z,2026-03-25T18:18:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,125,2026-03-25,WAS,Washington Union Station,2026-03-25T19:50:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,130,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:18:00Z,2026-03-25T11:23:00Z,2026-03-25T11:16:00Z,2026-03-25T11:20:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,130,2026-03-25,WAS,Washington Union Station,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,141,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T15:00:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,141,2026-03-25,WAS,Washington Union Station,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,151,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:10:00Z,2026-03-25T10:12:00Z,2026-03-25T10:08:00Z,2026-03-25T10:10:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,151,2026-03-25,WAS,Washington Union Station,2026-03-25T11:30:00Z,2026-03-25T11:36:00Z,2026-03-25T10:58:00Z,2026-03-25T11:12:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,170,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T09:44:00Z,2026-03-25T09:46:00Z,2026-03-25T09:42:00Z,2026-03-25T09:44:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,170,2026-03-25,WAS,Washington Union Station,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,172,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:54:00Z,2026-03-25T11:52:00Z,2026-03-25T11:52:00Z,2026-03-25T11:52:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,172,2026-03-25,WAS,Washington Union Station,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:10:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,181,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T12:22:00Z,2026-03-25T12:19:00Z,2026-03-25T12:19:00Z,2026-03-25T12:19:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,181,2026-03-25,WAS,Washington Union Station,2026-03-25T13:02:00Z,2026-03-25T12:55:00Z,2026-03-25T13:02:00Z,2026-03-25T12:55:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,183,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T14:20:00Z,2026-03-25T14:17:00Z,2026-03-25T14:17:00Z,2026-03-25T14:17:00Z,2026-03-25T11:34:04Z,87
amtrak,NER,183,2026-03-25,WAS,Washington Union Station,2026-03-25T15:04:00Z,2026-03-25T15:00:00Z,2026-03-25T15:04:00Z,2026-03-25T15:00:00Z,2026-03-25T11:34:04Z,87
marc,11705,Train415,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:00:00Z,2026-03-25T11:09:03Z,NA,NA,2026-03-25T12:02:48Z,87.5
marc,11705,Train415,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:02:00Z,2026-03-25T12:17:06Z,2026-03-25T12:02:48Z,87.5
marc,11705,Train419,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:50:00Z,2026-03-25T11:50:00Z,NA,NA,2026-03-25T12:02:48Z,87.5
marc,11705,Train419,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:53:00Z,2026-03-25T12:54:06Z,2026-03-25T12:02:48Z,87.5
marc,11705,Train517,2026-03-25,11980,PENN STATION MARC sb,2026-03-25T11:20:00Z,2026-03-25T11:18:51Z,2026-03-25T11:16:05Z,2026-03-25T11:15:19Z,2026-03-25T12:02:48Z,87.5
marc,11705,Train517,2026-03-25,11958,UNION STATION MARC Washington,NA,NA,2026-03-25T12:19:00Z,2026-03-25T12:23:59Z,2026-03-25T12:02:48Z,87.5
marc,11705,Train502,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T10:12:00Z,2026-03-25T10:13:32Z,NA,NA,2026-03-25T12:02:48Z,87.5
marc,11705,Train502,2026-03-25,12002,PENN STATION MARC nb,2026-03-25T11:21:00Z,2026-03-25T11:24:31Z,2026-03-25T11:19:00Z,2026-03-25T11:15:37Z,2026-03-25T12:02:48Z,87.5
marc,11705,Train610,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T11:50:00Z,2026-03-25T11:51:28Z,NA,NA,2026-03-25T12:02:48Z,87.5
marc,11705,Train610,2026-03-25,12002,PENN STATION MARC nb,2026-03-25T12:46:00Z,2026-03-25T12:48:09Z,2026-03-25T12:40:15Z,2026-03-25T12:42:24Z,2026-03-25T12:02:48Z,87.5
marc,11705,Train410,2026-03-25,11958,UNION STATION MARC Washington,2026-03-25T11:15:00Z,2026-03-25T11:16:13Z,NA,NA,2026-03-25T12:02:48Z,87.5
marc,11705,Train410,2026-03-25,12002,PENN STATION MARC nb,NA,NA,2026-03-25T12:17:00Z,2026-03-25T12:21:19Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,66,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T02:51:00Z,2026-03-25T03:33:00Z,2026-03-25T02:49:00Z,2026-03-25T03:31:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,66,2026-03-25,WAS,Washington Union Station,2026-03-25T02:00:00Z,2026-03-25T02:53:00Z,2026-03-25T02:00:00Z,2026-03-25T02:53:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,67,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:04:00Z,2026-03-25T10:05:00Z,2026-03-25T10:02:00Z,2026-03-25T09:56:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,67,2026-03-25,WAS,Washington Union Station,2026-03-25T11:20:00Z,2026-03-25T11:27:00Z,2026-03-25T10:54:00Z,2026-03-25T10:58:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,86,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T13:37:00Z,2026-03-25T13:35:00Z,2026-03-25T13:35:00Z,2026-03-25T13:35:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,86,2026-03-25,WAS,Washington Union Station,2026-03-25T12:50:00Z,2026-03-25T12:08:00Z,2026-03-25T12:18:00Z,2026-03-25T12:08:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,95,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T17:23:00Z,2026-03-25T17:14:00Z,2026-03-25T17:14:00Z,2026-03-25T17:14:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,95,2026-03-25,WAS,Washington Union Station,2026-03-25T18:35:00Z,2026-03-25T18:05:00Z,2026-03-25T18:05:00Z,2026-03-25T18:05:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,111,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:36:00Z,2026-03-25T11:36:00Z,2026-03-25T11:34:00Z,2026-03-25T11:28:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,111,2026-03-25,WAS,Washington Union Station,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:22:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,112,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T12:27:00Z,2026-03-25T12:25:00Z,2026-03-25T12:25:00Z,2026-03-25T12:25:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,112,2026-03-25,WAS,Washington Union Station,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T11:45:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,113,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T13:07:00Z,2026-03-25T13:05:00Z,2026-03-25T13:05:00Z,2026-03-25T13:05:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,113,2026-03-25,WAS,Washington Union Station,2026-03-25T13:53:00Z,NA,2026-03-25T13:53:00Z,NA,2026-03-25T12:02:48Z,87.5
amtrak,NER,125,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T18:21:00Z,2026-03-25T18:18:00Z,2026-03-25T18:17:00Z,2026-03-25T18:18:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,125,2026-03-25,WAS,Washington Union Station,2026-03-25T19:50:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T19:04:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,130,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T11:18:00Z,2026-03-25T11:23:00Z,2026-03-25T11:16:00Z,2026-03-25T11:20:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,130,2026-03-25,WAS,Washington Union Station,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T10:30:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,141,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T15:00:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T14:58:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,141,2026-03-25,WAS,Washington Union Station,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T15:41:00Z,2026-03-25T15:42:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,151,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T10:10:00Z,2026-03-25T10:12:00Z,2026-03-25T10:08:00Z,2026-03-25T10:10:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,151,2026-03-25,WAS,Washington Union Station,2026-03-25T11:30:00Z,2026-03-25T11:39:00Z,2026-03-25T10:58:00Z,2026-03-25T11:12:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,170,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T09:44:00Z,2026-03-25T09:46:00Z,2026-03-25T09:42:00Z,2026-03-25T09:44:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,170,2026-03-25,WAS,Washington Union Station,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T09:05:00Z,2026-03-25T12:02:48Z,87.5
amtrak,NER,171,2026-03-25,BAL,Baltimore Penn Station,2026-03-25T19:33:00Z,2026-03-25T19:30:00Z,2026-03-25T19:30:00Z,2026-03-25T19:30:00Z,2026-03-25T12:02:48Z,87.5
